tweet_user_x,tweet_id,tweet_url,tweet_text,Number_of_panels,type_of_image,scale,type_of_subject,attributes_of_subject,contains_words,face_posture_emotion,narrative_old,narrative,emotional_appeal,intent,actor,Notes,Labeler,overlap,date,retweet_count,favorite_count,followers_int,tweet_user_y,Number_of_panels_b,type_of_image_ar,type_of_image_illustration,type_of_image_screenshot,scale_ar,scale_other,scale_closeup,scale_long,type_of_subject_ar,type_of_subject_text,type_of_subject_object,type_of_subject_scene,type_of_subject_creature,type_of_subject_other,attributes_of_subject_ar,attributes_of_subject_posture,attributes_of_subject_na,attributes_of_subject_poster,attributes_of_subject_scene,contains_words_ar,contains_words_no,face_posture_emotion_ar,face_posture_emotion_neutral,face_posture_emotion_positive,face_posture_emotion_negative,narrative_ar,narrative_hero,narrative_fool,narrative_villain,narrative_victim,narrative_other,emotional_appeal_ar,emotional_appeal_pride,emotional_appeal_humor,emotional_appeal_outrage,emotional_appeal_compassion,emotional_appeal_fear,emotional_appeal_encouragement,emotional_appeal_sadness,emotional_appeal_gratitude,emotional_appeal_hope,emotional_appeal_thankfulness,intent_ar,intent_info,intent_call_to_action,actor_ar,actor_ukr_military,actor_rus_military,actor_ukr_civilians,actor_russia,actor_putin,actor_ukraine,actor_zelensky,actor_west,tweet_user_DefenceU,tweet_user_uamemesforces,tweet_user_OFFICIAL,sample_weight,tweet_user_Ukraine,day,days_from_start,followers_log,np.log2(followers_int + 1),actor_simplified
DefenceU,1501133043687436289,https://twitter.com/DefenceU/status/1501133043687436289,"❗️Увага! 
Гуманітарний коридор у Сумах сьогодні 
Humanitarian corridor for Sumy",multiple,illustration,other,text,posture,yes,na,none,none,none,info,ukr civilians,,Arthur,,2022-03-08 09:49:41+00:00,161,451,677343.5659241412,DefenceU,1,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['na'],0,0,0,['none'],0,0,0,0,0,['none'],0,0,0,0,0,0,0,0,0,0,['info'],1,0,['ukr civilians'],0,0,1,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-08,13.0,19.369530395519227,19.369530395519227,Ukr civil.
uamemesforces,1505061507259932672,https://twitter.com/uamemesforces/status/1505061507259932672,https://t.co/yMxmm2reZB,single,illustration,medium,character,posture,yes,neutral,none,none,humor,other,zelensky,,Arthur,,2022-03-19 06:00:00+00:00,82,1552,83068.35263884717,uamemesforces,0,['illustration'],1,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['neutral'],1,0,0,['none'],0,0,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['zelensky'],0,0,0,0,0,0,1,False,0,1,0,0.775346462436178,0,2022-03-19,24.0,16.34202869106749,16.34202869106749,Zelensky
uamemesforces,1506249332407906311,https://twitter.com/uamemesforces/status/1506249332407906311,https://t.co/vcHks87FAr,multiple,illustration,closeup,character,facial expression,yes,negative,fool,fool,humor,other,russia,,Arthur,,2022-03-22 12:40:00+00:00,327,2190,92593.81673729767,uamemesforces,1,['illustration'],1,0,['closeup'],0,1,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['negative'],0,0,1,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['russia'],0,0,0,1,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-22,27.0,16.49864381626725,16.49864381626725,Russia
DefenceU,1523641886774525954,https://twitter.com/DefenceU/status/1523641886774525954,"Patron received his recognition. Among those who save the lives of 🇺🇦 every day are four-legged heroes. The most famous among them is Patron, a bomb-sniffing dog. In the presence of @JustinTrudeau, @ZelenskyyUa presented him an award &quot;For Dedicated Work in the #UAarmy&quot;.",single,photo,long,creature,posture,no,positive,hero,"hero, hero","pride, humor",other,"zelensky, trudeau","short video, hero dog",Yelena,,2022-05-09 12:31:48+00:00,792,5911,1053041.797344293,DefenceU,0,['photo'],0,0,['long'],0,0,1,['creature'],0,0,0,1,0,['posture'],1,0,0,0,['no'],1,['positive'],0,1,0,"['hero', 'hero']",1,0,0,0,0,"['pride', 'humor']",1,1,0,0,0,0,0,0,0,0,['other'],0,0,"['zelensky', 'trudeau']",0,0,0,0,0,0,1,True,1,0,1,0.6384384384384384,0,2022-05-09,75.0,20.00613264031428,20.00613264031428,Zelensky
uamemesforces,1528693353696710661,https://twitter.com/uamemesforces/status/1528693353696710661,https://t.co/F81i3tNpOY,multiple,photo,medium,character,posture,yes,negative,villain,"victim, villain",outrage,other,"zelensky, russia",,Yelena,,2022-05-23 11:04:31+00:00,331,5060,197094.2405473468,uamemesforces,1,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['negative'],0,0,1,"['victim', 'villain']",0,0,1,1,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,"['zelensky', 'russia']",0,0,0,1,0,0,1,False,0,1,0,0.775346462436178,0,2022-05-23,89.0,17.588533413062528,17.588533413062528,Russia
DefenceU,1519955513215225856,https://twitter.com/DefenceU/status/1519955513215225856,"Втрати ворога в інфографіці 👇
@armyinformcomua",single,illustration,other,text,poster,yes,na,"hero, villain","hero, villain",pride,info,"ukr military, russia",,Yelena,,2022-04-29 08:23:28+00:00,542,2912,1016663.5254237284,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['hero', 'villain']",1,0,1,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukr military', 'russia']",1,0,0,1,0,0,0,False,1,0,1,0.6384384384384384,0,2022-04-29,65.0,19.95541227275675,19.95541227275675,Ukr milit.
DefenceU,1562871756762673152,https://twitter.com/DefenceU/status/1562871756762673152,"They haven't even started yet...
russia plans to increase the number of armed forces’ personnel to 2 million+.
In order to implement the decree of their president, russia’s ministry of defense now has to procure 2 million body bags.",single,screenshot,other,text,na,no,na,villain,villain,outrage,info,rus gov,,Yelena,,2022-08-25 18:37:18+00:00,790,5632,1258735.0,DefenceU,0,['screenshot'],0,1,['other'],1,0,0,['text'],1,0,0,0,0,['na'],0,1,0,0,['no'],1,['na'],0,0,0,['villain'],0,0,1,0,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['info'],1,0,['rus gov'],0,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-08-25,183.0,20.263544301603588,20.263544301603588,none
DefenceU,1503735347129245701,https://twitter.com/DefenceU/status/1503735347129245701,"Військовослужбовці ТрО контролюють ситуацію в Одесі⚔️🇺🇦

— Тримаємо стрій, дотримуємося суворої дисципліни, довіряємо тільки офіційним джерелам. Разом подолаємо окупантів. Разом отримаємо перемогу!

Слава Україні! 🇺🇦",multiple,photo,long,character,"posture, scene",no,neutral,hero,hero,pride,other,,,Arthur,overlap,2022-03-15 14:10:19+00:00,491,3797,754958.3498577819,DefenceU,1,['photo'],0,0,['long'],0,0,1,['character'],0,0,0,0,0,"['posture', 'scene']",1,0,0,1,['no'],1,['neutral'],1,0,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,[],0,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-15,20.0,19.52603944028191,19.52603944028191,none
uamemesforces,1498703464096059393,https://twitter.com/uamemesforces/status/1498703464096059393,https://t.co/E8fmfp4RNe,multiple,illustration,medium,character,facial expression,yes,negative,"hero, fool","fool, hero",pride,other,"putin, ukr military",,Yelena,overlap,2022-03-01 16:55:25+00:00,63,529,147.0,uamemesforces,1,['illustration'],1,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['negative'],0,0,1,"['fool', 'hero']",1,1,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,"['putin', 'ukr military']",1,0,0,0,1,0,0,False,0,1,0,0.775346462436178,0,2022-03-01,6.0,7.20945336562895,7.20945336562895,Ukr milit.
DefenceU,1552024620865396737,https://twitter.com/DefenceU/status/1552024620865396737,"The First Couple of Ukraine.
Look closer at their faces.
Pain, courage... and determination to win.
📸 by the great @annieleibovitz",single,photo,medium,character,"facial expression, posture",no,positive,hero,hero,pride,other,zelensky,,Arthur,,2022-07-26 20:14:39+00:00,1938,20337,1181824.0,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,"['facial expression', 'posture']",1,0,0,0,['no'],1,['positive'],0,1,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['zelensky'],0,0,0,0,0,0,1,False,1,0,1,0.6384384384384384,0,2022-07-26,153.0,20.17258499204458,20.17258499204458,Zelensky
uamemesforces,1496388398323486720,https://twitter.com/uamemesforces/status/1496388398323486720,https://t.co/lmtlvWBD6W,single,photo,medium,character,facial expression,yes,negative,villain,villain,humor,other,putin,,Gianmarco,,2022-02-23 07:36:10+00:00,1,49,147.0,uamemesforces,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['negative'],0,0,1,['villain'],0,0,1,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['putin'],0,0,0,0,1,0,0,False,0,1,0,0.775346462436178,0,2022-02-23,0.0,7.20945336562895,7.20945336562895,Putin
DefenceU,1506887424533745666,https://twitter.com/DefenceU/status/1506887424533745666,❗️Загальні бойові втрати противника з 24.02 по 23.03 / The total combat losses of the enemy from 24.02 to 23.03 ➡️ https://t.co/EtrkNLbA8i,single,illustration,other,text,poster,yes,na,"hero, fool","fool, hero",pride,info,"rus military, ukr military",,Yelena,,2022-03-24 06:55:33+00:00,164,698,820121.6199261993,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['fool', 'hero']",1,1,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['rus military', 'ukr military']",1,1,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-24,29.0,19.645480103599265,19.645480103599265,Ukr milit.
DefenceU,1513913833416531969,https://twitter.com/DefenceU/status/1513913833416531969,❗️ Оперативна інформація станом на 18.00 12.04.2022 щодо російського вторгнення ➡️ https://t.co/E9IRj2qWrO,single,illustration,other,text,poster,yes,na,"hero, villain","hero, villain",pride,info,"ukr military, russia",,Yelena,,2022-04-12 16:15:59+00:00,64,362,945024.1348456476,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['hero', 'villain']",1,0,1,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukr military', 'russia']",1,0,0,1,0,0,0,False,1,0,1,0.6384384384384384,0,2022-04-12,48.0,19.849993175659343,19.849993175659343,Ukr milit.
Ukraine,1532625810179366913,https://twitter.com/Ukraine/status/1532625810179366913,"100 days ago Russia aimed to destroy us in a matter of days. Today, we keep standing tall and destroying the invaders.

Keep supporting Ukraine!
We will prevail 🇺🇦✊🏼
#StandWithUkraine #ArmUkraineNOW
art by Nikita Titov",single,illustration,other,other,poster,no,na,hero,none,pride,other,ukraine,,Corrado,,2022-06-03 07:30:42+00:00,1350,9000,2139537.0,Ukraine,0,['illustration'],1,0,['other'],1,0,0,['other'],0,0,0,0,1,['poster'],0,0,1,0,['no'],1,['na'],0,0,0,['none'],0,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['ukraine'],0,0,0,0,0,1,0,False,0,0,1,6.947712418300654,1,2022-06-03,100.0,21.028867871994247,21.028867871994247,Ukraine
DefenceU,1525365557528346626,https://twitter.com/DefenceU/status/1525365557528346626,❗️Загальні бойові втрати противника з 24.02 по 14.05/ The total combat losses of the enemy from 24.02 to 14.05 ➡️ https://t.co/QjSKYfYoQ7,single,illustration,other,text,poster,yes,na,"hero, fool","fool, hero",pride,info,"rus military, ukr military",,Yelena,,2022-05-14 06:41:03+00:00,266,1692,1073312.923782116,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['fool', 'hero']",1,1,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['rus military', 'ukr military']",1,1,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-05-14,80.0,20.03364066782818,20.03364066782818,Ukr milit.
DefenceU,1569681417105285126,https://twitter.com/DefenceU/status/1569681417105285126,"Ukrainian soldiers are fighting for their land, for their families, for the right to be free. But why are russian soldiers dying for their criminal government in a foreign land, instead of raising their children? Why?",single,photo,closeup,object,na,yes,na,villain,villain,outrage,other,rus military,,Yelena,,2022-09-13 13:36:27+00:00,2607,20769,1342326.225763167,DefenceU,0,['photo'],0,0,['closeup'],0,1,0,['object'],0,1,0,0,0,['na'],0,1,0,0,['yes'],0,['na'],0,0,0,['villain'],0,0,1,0,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,['rus military'],0,1,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-09-13,202.0,20.356304976659292,20.356304976659292,Rus milit.
uamemesforces,1540037088069959681,https://twitter.com/uamemesforces/status/1540037088069959681,https://t.co/CJX6q3V3uE,multiple,photo,closeup,character,posture,yes,neutral,fool,fool,humor,other,putin,,Yelena,,2022-06-23 18:20:28+00:00,339,5547,225894.5702479456,uamemesforces,1,['photo'],0,0,['closeup'],0,1,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['neutral'],1,0,0,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['putin'],0,0,0,0,1,0,0,False,0,1,0,0.775346462436178,0,2022-06-23,120.0,17.785296454579136,17.785296454579136,Putin
DefenceU,1572511829221605378,https://twitter.com/DefenceU/status/1572511829221605378,RT @DefenceHQ: Defence Secretary @BWallaceMP responds to President Putin’s address this morning.,single,illustration,other,text,poster,yes,na,hero,hero,pride,info,ukraine,,Arthur,,2022-09-21 09:03:30+00:00,2390,0,1377542.0,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,['ukraine'],0,0,0,0,0,1,0,False,1,0,1,0.6384384384384384,0,2022-09-21,210.0,20.393665922544216,20.393665922544216,Ukraine
DefenceU,1545048242106224649,https://twitter.com/DefenceU/status/1545048242106224649,"🇺🇦 appreciates support of 🇺🇸. Today, during the trip to Kyiv, US Senators @LindseyGrahamSC &amp;amp; @SenBlumenthal visited the exhibition of destroyed 🇷🇺 military equipment-war crimes evidence of 🇷🇺. In the result they stated: russia should be designated as a state sponsor of terrorism!",single,photo,medium,character,posture,no,neutral,hero,hero,none,other,western gov,,Arthur,,2022-07-07 14:13:01+00:00,618,3746,1148053.0,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,['neutral'],1,0,0,['hero'],1,0,0,0,0,['none'],0,0,0,0,0,0,0,0,0,0,['other'],0,0,['western gov'],0,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-07-07,134.0,20.130759071703622,20.130759071703622,none
DefenceU,1562448004589637635,https://twitter.com/DefenceU/status/1562448004589637635,"Welcome to Kyiv again, dear @BorisJohnson ! New British package of GBP 54 mln including 850 microdrones will significantly help #UAarmy !
We. Shall. Never. Surrender.
🇺🇦🤝🇬🇧",single,photo,medium,character,posture,no,positive,hero,"hero, hero",pride,other,"zelensky, johnson",,Yelena,,2022-08-24 14:33:27+00:00,1717,16587,1256035.0,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,['positive'],0,1,0,"['hero', 'hero']",1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,"['zelensky', 'johnson']",0,0,0,0,0,0,1,True,1,0,1,0.6384384384384384,0,2022-08-24,182.0,20.26044638409286,20.26044638409286,Zelensky
DefenceU,1503335026716516354,https://twitter.com/DefenceU/status/1503335026716516354,Оперативна інформація станом на 12.00 14.03.2022 щодо російського вторгнення ➡️ https://t.co/3q7dk02cIv,single,illustration,other,text,poster,yes,na,"hero, villain","hero, villain",pride,info,"ukr military, russia",,Yelena,,2022-03-14 11:39:35+00:00,63,240,744224.8436657697,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['hero', 'villain']",1,0,1,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukr military', 'russia']",1,0,0,1,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-14,19.0,19.50538096417633,19.50538096417633,Ukr milit.
DefenceU,1524268087155036160,https://twitter.com/DefenceU/status/1524268087155036160,"#хвилина_мовчання 🕯
🕘 09:00 
11.05.2022 
Не забудемо! Не пробачимо!",single,illustration,closeup,object,poster,yes,na,victim,victim,"compassion, pride",info,ukraine,,Arthur,,2022-05-11 06:00:06+00:00,108,734,1059233.3496388518,DefenceU,0,['illustration'],1,0,['closeup'],0,1,0,['object'],0,1,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,['victim'],0,0,0,1,0,"['compassion', 'pride']",1,0,0,1,0,0,0,0,0,0,['info'],1,0,['ukraine'],0,0,0,0,0,1,0,False,1,0,1,0.6384384384384384,0,2022-05-11,77.0,20.014590382127732,20.014590382127732,Ukraine
uamemesforces,1498198449984090115,https://twitter.com/uamemesforces/status/1498198449984090115,https://t.co/vupsodI2KL,multiple,photo,closeup,character,na,yes,neutral,hero,"hero, fool",humor,other,"zelensky,putin",,Corrdao,overlap,2022-02-28 07:28:40+00:00,2,86,147.0,uamemesforces,1,['photo'],0,0,['closeup'],0,1,0,['character'],0,0,0,0,0,['na'],0,1,0,0,['yes'],0,['neutral'],1,0,0,"['hero', 'fool']",1,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,"['zelensky', 'putin']",0,0,0,0,1,0,1,False,0,1,0,0.775346462436178,0,2022-02-28,5.0,7.20945336562895,7.20945336562895,Putin
DefenceU,1569656261641117696,https://twitter.com/DefenceU/status/1569656261641117696,"Iranian attack UAV Shahed-136, eliminated by the #UAarmy near Kupiansk, Kharkiv region.
🇷🇺 and 🇮🇷: A perfect union of two despots.
📷 @kms_d4k",multiple,photo,closeup,object,na,no,na,hero,"hero, villain",pride,info,"ukr military, iran",,Gianmarco,overlap,2022-09-13 11:56:30+00:00,874,6354,1341867.8066014033,DefenceU,1,['photo'],0,0,['closeup'],0,1,0,['object'],0,1,0,0,0,['na'],0,1,0,0,['no'],1,['na'],0,0,0,"['hero', 'villain']",1,0,1,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukr military', 'iran']",1,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-09-13,202.0,20.355812196661272,20.355812196661272,Ukr milit.
uamemesforces,1498195159594549251,https://twitter.com/uamemesforces/status/1498195159594549251,https://t.co/jxLcW8Kj56,single,illustration,closeup,character,posture,yes,positive,hero,hero,pride,other,zelensky,,Yelena,,2022-02-28 07:15:35+00:00,3,96,147.0,uamemesforces,0,['illustration'],1,0,['closeup'],0,1,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['positive'],0,1,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['zelensky'],0,0,0,0,0,0,1,False,0,1,0,0.775346462436178,0,2022-02-28,5.0,7.20945336562895,7.20945336562895,Zelensky
DefenceU,1568691530075873280,https://twitter.com/DefenceU/status/1568691530075873280,".@oleksiireznikov 
Our service members are completing their training on modern German IRIS-T anti-aircraft systems that will soon make our skies safer!",single,photo,medium,character,posture,no,positive,hero,hero,pride,other,ukr military,,Yelena,,2022-09-10 20:03:00+00:00,1917,21605,1316350.1693466608,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,['positive'],0,1,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['ukr military'],1,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-09-10,199.0,20.32811298445419,20.32811298445419,Ukr milit.
DefenceU,1555625986951192579,https://twitter.com/DefenceU/status/1555625986951192579,"Golden slumbers fill your eyes
Smiles await you when you rise
Sleep pretty darling, do not cry
And I will sing a lullaby

Photo: Daniel Ceng Shou-Yi/ZUMA Press Wire/dpa",single,photo,medium,character,posture,no,neutral,hero,hero,"humor, pride",other,ukr military,,Arthur,,2022-08-05 18:45:12+00:00,675,6118,1207095.9070475637,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,['neutral'],1,0,0,['hero'],1,0,0,0,0,"['humor', 'pride']",1,1,0,0,0,0,0,0,0,0,['other'],0,0,['ukr military'],1,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-08-05,163.0,20.203110071187496,20.203110071187496,Ukr milit.
DefenceU,1501542701384466433,https://twitter.com/DefenceU/status/1501542701384466433,"Суми продовжують оборонятися від російсько-фашистських загарбників. 
Уся Україна доставляє до Сум гуманітарну допомогу!
ЗСУ та місцеві добровольці нещадно знижують катів, підступи до міста вкриті палаючою технікою російських садистів…
Ми на своїй землі! Ворог отримає по заслузі!",single,illustration,other,character,facial expression,yes,negative,villain,"villain, villain",outrage,other,"putin, hitler",,Yelena,,2022-03-09 12:57:31+00:00,367,1683,688910.0,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['negative'],0,0,1,"['villain', 'villain']",0,0,1,0,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,"['putin', 'hitler']",0,0,0,0,1,0,0,False,1,0,1,0.6384384384384384,0,2022-03-09,14.0,19.393958088495214,19.393958088495214,Putin
